Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-01-19T08:00:00Z,9083.80000000,9115.24000000,9070.54000000,9103.17000000,1470.29155800,2020-01-19T08:59:59.999Z,13371473.66323970,14107,723.94241100,6584838.26387574,0
2020-01-19T09:00:00Z,9103.16000000,9127.36000000,9052.00000000,9061.03000000,1429.93799500,2020-01-19T09:59:59.999Z,13002301.72837782,16394,621.54874000,5652321.16669428,0
2020-01-19T10:00:00Z,9060.02000000,9079.44000000,9031.52000000,9038.69000000,1476.86023900,2020-01-19T10:59:59.999Z,13378593.37683929,15161,686.37143900,6218686.15625162,0
2020-01-19T11:00:00Z,9038.69000000,9038.91000000,8524.20000000,8681.44000000,15949.58250300,2020-01-19T11:59:59.999Z,138882782.38608048,105899,5969.61660800,51808334.26015169,0
2020-01-19T12:00:00Z,8681.16000000,8684.76000000,8562.00000000,8628.02000000,4429.20364100,2020-01-19T12:59:59.999Z,38194046.80355856,36323,2228.08490300,19212906.95722017,0
2020-01-19T13:00:00Z,8628.00000000,8642.00000000,8559.02000000,8629.00000000,2550.25966900,2020-01-19T13:59:59.999Z,21950201.33473188,23339,1262.99254000,10871788.97315018,0
2020-01-19T14:00:00Z,8630.00000000,8657.61000000,8610.00000000,8617.10000000,1966.36675400,2020-01-19T14:59:59.999Z,16981852.63729574,17724,1128.29672800,9745606.19405220,0
2020-01-19T15:00:00Z,8617.10000000,8648.00000000,8593.18000000,8631.95000000,1685.74735400,2020-01-19T15:59:59.999Z,14547459.98936397,21904,835.38049500,7209964.80934989,0
2020-01-19T16:00:00Z,8630.98000000,8676.05000000,8610.00000000,8644.84000000,1813.50340600,2020-01-19T16:59:59.999Z,15692107.50071734,20002,880.90845600,7623462.95252234,0
2020-01-19T17:00:00Z,8644.91000000,8666.60000000,8618.88000000,8658.74000000,1223.76787100,2020-01-19T17:59:59.999Z,10586972.04220031,14697,631.33389000,5462412.70403707,0
2020-01-19T18:00:00Z,8658.62000000,8661.68000000,8626.36000000,8650.82000000,944.08968000,2020-01-19T18:59:59.999Z,8158537.33725658,12292,471.49901500,4074863.05210316,0
2020-01-19T19:00:00Z,8650.78000000,8656.03000000,8626.00000000,8645.57000000,791.78870300,2020-01-19T19:59:59.999Z,6843559.06672870,11084,380.82381600,3291895.79883898,0
2020-01-19T20:00:00Z,8646.67000000,8657.96000000,8632.82000000,8647.63000000,982.47081100,2020-01-19T20:59:59.999Z,8494732.46182763,10105,547.20492700,4732273.73915398,0
2020-01-19T21:00:00Z,8646.67000000,8758.84000000,8641.99000000,8722.13000000,3289.34092200,2020-01-19T21:59:59.999Z,28660055.67339549,26935,1906.57755600,16599431.60997134,0
2020-01-19T22:00:00Z,8722.15000000,8752.00000000,8466.00000000,8643.47000000,6540.81107400,2020-01-19T22:59:59.999Z,56363338.20523212,49835,2894.99193500,24950177.50370517,0
2020-01-19T23:00:00Z,8643.44000000,8723.45000000,8620.00000000,8701.70000000,1803.99066100,2020-01-19T23:59:59.999Z,15664939.59206664,17913,926.59009100,8045346.70591161,0
2020-01-20T00:00:00Z,8701.72000000,8735.84000000,8640.49000000,8665.21000000,2544.19307900,2020-01-20T00:59:59.999Z,22129902.35776227,21399,1171.41369000,10192785.39296389,0
2020-01-20T01:00:00Z,8664.66000000,8696.19000000,8635.97000000,8650.49000000,1119.43485600,2020-01-20T01:59:59.999Z,9703968.51360033,12484,552.60155000,4790528.94815926,0
2020-01-20T02:00:00Z,8650.79000000,8674.81000000,8627.94000000,8658.23000000,1273.65144100,2020-01-20T02:59:59.999Z,11019688.47730548,13932,737.04189000,6376639.40639615,0
2020-01-20T03:00:00Z,8658.82000000,8670.00000000,8638.23000000,8667.56000000,788.35434800,2020-01-20T03:59:59.999Z,6821952.65841584,9779,440.28939600,3810147.14448512,0
2020-01-20T04:00:00Z,8667.64000000,8689.93000000,8632.76000000,8641.42000000,1107.65105500,2020-01-20T04:59:59.999Z,9589106.39255812,12449,537.56842000,4654683.77611594,0
2020-01-20T05:00:00Z,8641.28000000,8685.00000000,8640.46000000,8674.21000000,919.33178600,2020-01-20T05:59:59.999Z,7968060.73496932,11360,517.58988300,4485581.33174175,0
2020-01-20T06:00:00Z,8675.20000000,8686.00000000,8662.06000000,8684.07000000,785.43985200,2020-01-20T06:59:59.999Z,6814143.02643596,10523,348.94234800,3027468.01891638,0
2020-01-20T07:00:00Z,8682.21000000,8694.00000000,8650.00000000,8665.14000000,1518.70654200,2020-01-20T07:59:59.999Z,13177019.69063947,13650,786.97976900,6829807.99259702,0
2020-01-20T08:00:00Z,8665.24000000,8682.92000000,8595.00000000,8640.80000000,2000.35955900,2020-01-20T08:59:59.999Z,17284637.67757765,18792,1018.16459500,8800289.10125792,0
2020-01-20T09:00:00Z,8642.04000000,8673.00000000,8641.11000000,8660.90000000,1238.62680100,2020-01-20T09:59:59.999Z,10722564.33058848,13731,706.10174000,6112910.90246362,0
2020-01-20T10:00:00Z,8660.90000000,8670.79000000,8634.43000000,8653.65000000,1557.85681200,2020-01-20T10:59:59.999Z,13480375.45088370,14101,787.06718000,6809609.37511710,0
2020-01-20T11:00:00Z,8651.73000000,8663.17000000,8603.97000000,8615.25000000,1831.36482900,2020-01-20T11:59:59.999Z,15819865.36232816,15712,715.48649300,6182983.30687827,0
2020-01-20T12:00:00Z,8615.71000000,8640.00000000,8545.00000000,8583.09000000,3147.17938100,2020-01-20T12:59:59.999Z,27041939.83891162,24333,1419.67391400,12197196.75894207,0
2020-01-20T13:00:00Z,8583.24000000,8643.98000000,8521.28000000,8606.61000000,3596.80931300,2020-01-20T13:59:59.999Z,30838249.51700702,31820,1894.70321900,16246598.46619836,0
2020-01-20T14:00:00Z,8606.61000000,8670.00000000,8588.13000000,8660.56000000,2737.51931700,2020-01-20T14:59:59.999Z,23634108.92169607,22442,1506.79508400,13009890.86932626,0
2020-01-20T15:00:00Z,8661.16000000,8678.55000000,8638.30000000,8675.38000000,1702.68803400,2020-01-20T15:59:59.999Z,14744000.42335038,17185,922.30036600,7986789.79280344,0
2020-01-20T16:00:00Z,8675.45000000,8709.31000000,8652.39000000,8668.51000000,2147.07011100,2020-01-20T16:59:59.999Z,18625222.96502012,19569,1123.28176400,9745370.65758025,0
2020-01-20T17:00:00Z,8668.30000000,8677.93000000,8641.71000000,8641.80000000,973.53642100,2020-01-20T17:59:59.999Z,8429251.59847979,12819,436.36289300,3778657.54418354,0
2020-01-20T18:00:00Z,8641.79000000,8686.04000000,8640.15000000,8664.84000000,1084.33252800,2020-01-20T18:59:59.999Z,9399522.61713545,12365,542.96350500,4705614.69992782,0
2020-01-20T19:00:00Z,8664.86000000,8682.15000000,8660.00000000,8673.67000000,829.38887000,2020-01-20T19:59:59.999Z,7190853.76954668,11455,420.19063300,3643246.82600191,0
2020-01-20T20:00:00Z,8673.51000000,8678.60000000,8660.00000000,8676.07000000,618.57931000,2020-01-20T20:59:59.999Z,5362374.58953464,9691,331.83483900,2876875.45936189,0
2020-01-20T21:00:00Z,8676.08000000,8694.00000000,8664.16000000,8692.76000000,761.76487900,2020-01-20T21:59:59.999Z,6607846.32871404,11665,401.18846300,3480512.18450450,0
2020-01-20T22:00:00Z,8692.44000000,8746.99000000,8645.00000000,8654.85000000,2442.59332700,2020-01-20T22:59:59.999Z,21273683.44175245,25267,1239.40059800,10799903.84822904,0
2020-01-20T23:00:00Z,8654.83000000,8683.24000000,8616.00000000,8642.35000000,2170.20729500,2020-01-20T23:59:59.999Z,18769498.31759287,18483,895.92155000,7748915.68339498,0
2020-01-21T00:00:00Z,8642.35000000,8664.86000000,8618.00000000,8644.52000000,1420.16745100,2020-01-21T00:59:59.999Z,12268919.73294896,16285,736.96790000,6366866.39338655,0
2020-01-21T01:00:00Z,8644.53000000,8666.30000000,8636.81000000,8656.19000000,619.80028700,2020-01-21T01:59:59.999Z,5363685.29843744,8774,320.09931900,2770046.99613426,0
2020-01-21T02:00:00Z,8656.31000000,8678.00000000,8648.00000000,8665.66000000,732.05202400,2020-01-21T02:59:59.999Z,6340084.43389790,10058,339.89365800,2944013.16953680,0
2020-01-21T03:00:00Z,8665.75000000,8683.00000000,8658.14000000,8674.10000000,713.20510700,2020-01-21T03:59:59.999Z,6183324.52578034,10040,389.24749500,3374774.12671847,0
2020-01-21T04:00:00Z,8674.09000000,8699.84000000,8669.72000000,8670.83000000,840.11433900,2020-01-21T04:59:59.999Z,7294611.02371058,10806,427.32763200,3710764.91258732,0
2020-01-21T05:00:00Z,8671.02000000,8680.56000000,8643.58000000,8660.09000000,819.07623700,2020-01-21T05:59:59.999Z,7095814.90796764,11351,432.67333300,3748593.19017729,0
2020-01-21T06:00:00Z,8660.37000000,8669.48000000,8632.05000000,8649.34000000,995.18121600,2020-01-21T06:59:59.999Z,8610781.52560847,12461,514.96678200,4456065.61140385,0
2020-01-21T07:00:00Z,8649.97000000,8657.51000000,8623.64000000,8634.70000000,1069.38010600,2020-01-21T07:59:59.999Z,9238870.18978266,11192,451.66227400,3902567.53370913,0
2020-01-21T08:00:00Z,8634.16000000,8670.00000000,8613.80000000,8658.59000000,1525.36337400,2020-01-21T08:59:59.999Z,13171228.30778014,14634,738.28252600,6375370.62998449,0
2020-01-21T09:00:00Z,8658.59000000,8666.78000000,8625.76000000,8630.21000000,1093.26157600,2020-01-21T09:59:59.999Z,9453757.01028718,12438,546.36643300,4724726.36146244,0
2020-01-21T10:00:00Z,8630.08000000,8670.00000000,8602.80000000,8659.23000000,1754.11064800,2020-01-21T10:59:59.999Z,15160346.38633724,15856,998.87062400,8634222.97255233,0
2020-01-21T11:00:00Z,8659.38000000,8677.12000000,8641.18000000,8656.76000000,1346.38577700,2020-01-21T11:59:59.999Z,11662139.74468505,14637,725.06737600,6280474.02298096,0
2020-01-21T12:00:00Z,8656.76000000,8666.66000000,8634.62000000,8661.04000000,1014.54979000,2020-01-21T12:59:59.999Z,8776327.81802317,12197,528.36673500,4570819.86109066,0
2020-01-21T13:00:00Z,8661.39000000,8668.01000000,8644.41000000,8662.35000000,896.29331800,2020-01-21T13:59:59.999Z,7758795.78979765,11617,446.75273900,3867296.09461682,0
2020-01-21T14:00:00Z,8662.35000000,8663.42000000,8648.93000000,8654.86000000,1135.30913400,2020-01-21T14:59:59.999Z,9827170.13564069,13654,501.00429700,4336664.30300100,0
2020-01-21T15:00:00Z,8653.27000000,8676.95000000,8641.00000000,8645.06000000,1449.02052300,2020-01-21T15:59:59.999Z,12552096.30784590,14201,733.09556300,6351038.16993957,0
2020-01-21T16:00:00Z,8645.10000000,8663.47000000,8621.52000000,8644.48000000,1554.71786300,2020-01-21T16:59:59.999Z,13433731.80822035,15609,762.06108300,6585010.08647343,0
2020-01-21T17:00:00Z,8644.10000000,8653.50000000,8626.48000000,8648.50000000,965.81391500,2020-01-21T17:59:59.999Z,8343922.69108363,11057,486.02183100,4198961.75331115,0
2020-01-21T18:00:00Z,8648.82000000,8650.00000000,8620.00000000,8634.05000000,825.21246900,2020-01-21T18:59:59.999Z,7122794.33596824,11215,377.00772600,3254398.67561131,0
2020-01-21T19:00:00Z,8634.05000000,8644.02000000,8488.00000000,8531.86000000,3836.32588300,2020-01-21T19:59:59.999Z,32835616.56635542,33733,1510.61446500,12931522.59755307,0
2020-01-21T20:00:00Z,8530.75000000,8720.00000000,8529.11000000,8718.71000000,5358.74998100,2020-01-21T20:59:59.999Z,46459725.34023728,38738,3186.87891900,27628893.81025054,0
2020-01-21T21:00:00Z,8719.98000000,8789.00000000,8716.67000000,8729.98000000,4252.60120700,2020-01-21T21:59:59.999Z,37214714.31465615,28471,2404.04141600,21033468.74870507,0
2020-01-21T22:00:00Z,8731.89000000,8743.16000000,8682.76000000,8729.11000000,1290.88916300,2020-01-21T22:59:59.999Z,11255856.33928120,15002,690.00921200,6018277.25232270,0
2020-01-21T23:00:00Z,8728.80000000,8764.98000000,8726.78000000,8736.03000000,987.10627100,2020-01-21T23:59:59.999Z,8632390.45040472,11595,484.59229900,4238320.66928434,0
2020-01-22T00:00:00Z,8736.04000000,8758.08000000,8722.36000000,8739.00000000,1020.10087400,2020-01-22T00:59:59.999Z,8914985.56551865,11083,528.54357700,4618628.18880518,0
2020-01-22T01:00:00Z,8739.03000000,8743.53000000,8705.00000000,8728.77000000,932.96767500,2020-01-22T01:59:59.999Z,8143016.97379506,10912,525.50464400,4586555.92579508,0
2020-01-22T02:00:00Z,8728.77000000,8743.57000000,8701.00000000,8719.67000000,745.97358800,2020-01-22T02:59:59.999Z,6504999.50581553,9833,436.03621500,3802702.49167933,0
2020-01-22T03:00:00Z,8719.52000000,8726.58000000,8708.02000000,8715.77000000,443.06765700,2020-01-22T03:59:59.999Z,3862116.65544666,7324,248.06616500,2162362.17291913,0
2020-01-22T04:00:00Z,8715.00000000,8743.57000000,8715.00000000,8740.00000000,561.07847100,2020-01-22T04:59:59.999Z,4897738.64097689,8995,305.85713900,2670020.23925917,0
2020-01-22T05:00:00Z,8740.00000000,8741.57000000,8716.00000000,8719.12000000,606.72998300,2020-01-22T05:59:59.999Z,5295791.09970625,9205,242.74497100,2118751.12714334,0
2020-01-22T06:00:00Z,8720.23000000,8762.61000000,8717.80000000,8754.06000000,828.92878500,2020-01-22T06:59:59.999Z,7242682.85280698,10682,461.53926500,4033002.68843703,0
2020-01-22T07:00:00Z,8753.66000000,8818.00000000,8706.07000000,8740.27000000,2896.78868900,2020-01-22T07:59:59.999Z,25367316.66202546,25590,1455.44130200,12750231.64219832,0
2020-01-22T08:00:00Z,8740.49000000,8746.34000000,8656.00000000,8678.69000000,3374.76447100,2020-01-22T08:59:59.999Z,29327058.01790420,26596,1248.71573400,10852450.14968949,0
2020-01-22T09:00:00Z,8678.67000000,8688.99000000,8643.31000000,8686.28000000,1638.06319800,2020-01-22T09:59:59.999Z,14202673.24832292,16661,755.50291700,6551044.21963120,0
2020-01-22T10:00:00Z,8684.56000000,8686.68000000,8651.00000000,8663.36000000,1303.47968600,2020-01-22T10:59:59.999Z,11301374.91639999,12565,616.19309900,5342827.57599918,0
2020-01-22T11:00:00Z,8662.90000000,8670.49000000,8622.00000000,8659.87000000,1708.38423600,2020-01-22T11:59:59.999Z,14782032.70719026,16027,914.74702100,7915482.67765254,0
2020-01-22T12:00:00Z,8659.00000000,8681.08000000,8641.34000000,8664.50000000,1183.32771800,2020-01-22T12:59:59.999Z,10252367.24908629,13004,621.02421900,5380529.65666546,0
2020-01-22T13:00:00Z,8664.50000000,8669.70000000,8636.31000000,8645.00000000,1175.93545700,2020-01-22T13:59:59.999Z,10172708.89864697,14867,546.87410900,4731163.94129140,0
2020-01-22T14:00:00Z,8645.01000000,8675.00000000,8636.97000000,8654.24000000,1441.08985500,2020-01-22T14:59:59.999Z,12478290.30302782,14677,733.59867600,6352149.57707608,0
2020-01-22T15:00:00Z,8654.24000000,8669.42000000,8648.30000000,8655.37000000,786.41224800,2020-01-22T15:59:59.999Z,6809989.57224558,10675,336.62719400,2915102.66238278,0
2020-01-22T16:00:00Z,8655.32000000,8710.45000000,8590.00000000,8686.43000000,3079.41810300,2020-01-22T16:59:59.999Z,26668817.38970601,28040,1572.80109100,13631056.80338562,0
2020-01-22T17:00:00Z,8689.62000000,8701.07000000,8661.47000000,8692.70000000,1334.78092500,2020-01-22T17:59:59.999Z,11585564.08039498,15079,776.92872600,6743701.05061513,0
2020-01-22T18:00:00Z,8692.70000000,8694.25000000,8636.72000000,8669.56000000,1057.06509100,2020-01-22T18:59:59.999Z,9164464.52041509,12298,517.34623800,4485153.19128803,0
2020-01-22T19:00:00Z,8669.19000000,8674.38000000,8640.00000000,8670.39000000,792.69512600,2020-01-22T19:59:59.999Z,6865295.40557987,10451,350.35960100,3034756.89193229,0
2020-01-22T20:00:00Z,8670.00000000,8674.26000000,8650.01000000,8666.32000000,500.69201500,2020-01-22T20:59:59.999Z,4336893.66679606,8086,276.69531700,2396713.17166330,0
2020-01-22T21:00:00Z,8666.30000000,8673.63000000,8653.45000000,8661.00000000,472.81239000,2020-01-22T21:59:59.999Z,4096830.60671029,7777,257.36831100,2230162.78103992,0
2020-01-22T22:00:00Z,8660.99000000,8676.34000000,8645.80000000,8657.32000000,438.39139500,2020-01-22T22:59:59.999Z,3797479.35644895,7747,256.01553300,2217839.47511471,0
2020-01-22T23:00:00Z,8657.12000000,8686.22000000,8650.35000000,8682.36000000,757.60950200,2020-01-22T23:59:59.999Z,6568400.31995874,9250,492.62644800,4272001.69387895,0
2020-01-23T00:00:00Z,8682.77000000,8691.81000000,8640.00000000,8662.58000000,872.92577500,2020-01-23T00:59:59.999Z,7562674.88975011,10422,478.05127000,4142046.69443693,0
2020-01-23T01:00:00Z,8662.58000000,8666.47000000,8593.48000000,8599.96000000,1564.82155800,2020-01-23T01:59:59.999Z,13491499.05205818,14803,606.68075400,5232758.56529749,0
2020-01-23T02:00:00Z,8599.26000000,8620.00000000,8568.26000000,8610.63000000,1981.26725200,2020-01-23T02:59:59.999Z,17029536.50506819,17455,848.23635100,7292812.27833571,0
2020-01-23T03:00:00Z,8610.45000000,8615.77000000,8587.15000000,8597.23000000,1223.12751100,2020-01-23T03:59:59.999Z,10523934.90506876,10887,554.27801200,4768927.86291415,0
2020-01-23T04:00:00Z,8598.00000000,8613.38000000,8577.88000000,8590.97000000,629.06465500,2020-01-23T04:59:59.999Z,5409101.95423523,8428,316.12089200,2718369.01785591,0
2020-01-23T05:00:00Z,8590.40000000,8591.41000000,8502.82000000,8562.88000000,3208.43935400,2020-01-23T05:59:59.999Z,27411899.49988686,26337,1394.91886100,11918657.55492401,0
2020-01-23T06:00:00Z,8562.88000000,8573.18000000,8502.00000000,8535.16000000,1577.91743000,2020-01-23T06:59:59.999Z,13471556.11726165,14346,762.54943500,6509703.23923623,0
2020-01-23T07:00:00Z,8535.03000000,8604.78000000,8507.39000000,8581.75000000,1972.19394800,2020-01-23T07:59:59.999Z,16895099.09513628,17648,1003.34513400,8595104.01477858,0
2020-01-23T08:00:00Z,8581.71000000,8624.51000000,8509.00000000,8511.00000000,2835.75621000,2020-01-23T08:59:59.999Z,24292200.09188737,24037,1430.72542600,12259897.73356879,0
2020-01-23T09:00:00Z,8511.00000000,8518.17000000,8413.38000000,8440.84000000,5088.79752400,2020-01-23T09:59:59.999Z,43096870.42999992,43458,2441.21016100,20673452.38998485,0
2020-01-23T10:00:00Z,8440.84000000,8459.45000000,8400.00000000,8445.00000000,2951.23235800,2020-01-23T10:59:59.999Z,24883988.45791194,29918,1515.09257300,12778690.61592967,0
2020-01-23T11:00:00Z,8445.00000000,8475.00000000,8400.25000000,8423.00000000,1903.87234600,2020-01-23T11:59:59.999Z,16065520.97540574,18719,896.48228900,7565484.82850389,0
2020-01-23T12:00:00Z,8422.98000000,8488.00000000,8381.91000000,8420.48000000,3274.26219600,2020-01-23T12:59:59.999Z,27595069.93226007,23675,1718.51162100,14489424.31733439,0
2020-01-23T13:00:00Z,8421.51000000,8421.52000000,8333.00000000,8350.00000000,2923.49535700,2020-01-23T13:59:59.999Z,24479118.55917575,24405,1317.42992100,11035578.90641399,0
2020-01-23T14:00:00Z,8350.00000000,8388.00000000,8326.00000000,8363.00000000,2322.29938400,2020-01-23T14:59:59.999Z,19401490.95700601,21231,1222.26835000,10211197.21398438,0
2020-01-23T15:00:00Z,8363.00000000,8400.00000000,8344.89000000,8359.42000000,1842.69134500,2020-01-23T15:59:59.999Z,15434509.13063180,18304,825.93187700,6918971.18706694,0
2020-01-23T16:00:00Z,8357.81000000,8371.00000000,8325.00000000,8354.71000000,2027.62322300,2020-01-23T16:59:59.999Z,16926928.52444363,22656,1067.90361000,8915272.57785545,0
2020-01-23T17:00:00Z,8354.85000000,8380.00000000,8315.00000000,8325.75000000,1678.63681900,2020-01-23T17:59:59.999Z,14011889.24180205,21904,770.18772300,6430814.70125046,0
2020-01-23T18:00:00Z,8325.28000000,8358.49000000,8306.39000000,8339.46000000,1606.44626500,2020-01-23T18:59:59.999Z,13382040.14006847,16585,777.56927600,6478350.19375114,0
2020-01-23T19:00:00Z,8340.87000000,8380.00000000,8337.54000000,8370.98000000,1176.33197000,2020-01-23T19:59:59.999Z,9837753.59740637,14838,565.72851300,4731390.05801849,0
2020-01-23T20:00:00Z,8369.90000000,8379.78000000,8345.79000000,8372.39000000,954.56037300,2020-01-23T20:59:59.999Z,7983737.50351927,11944,477.74213500,3996088.39909948,0
2020-01-23T21:00:00Z,8372.49000000,8432.79000000,8366.62000000,8395.27000000,1864.79006600,2020-01-23T21:59:59.999Z,15680241.44291383,19978,981.58577300,8252687.89131114,0
2020-01-23T22:00:00Z,8394.53000000,8445.00000000,8394.00000000,8402.74000000,1326.71128800,2020-01-23T22:59:59.999Z,11170990.10033033,17496,613.73214800,5168304.87331656,0
2020-01-23T23:00:00Z,8403.53000000,8428.05000000,8354.18000000,8404.52000000,1358.68039000,2020-01-23T23:59:59.999Z,11391157.57210922,15331,701.43033900,5881096.92524507,0
2020-01-24T00:00:00Z,8404.52000000,8419.86000000,8386.83000000,8409.00000000,955.21128600,2020-01-24T00:59:59.999Z,8025733.32651805,11212,488.54485100,4104849.43317320,0
2020-01-24T01:00:00Z,8409.00000000,8418.87000000,8358.36000000,8360.06000000,849.40712100,2020-01-24T01:59:59.999Z,7118512.92236679,10900,436.13973200,3655397.45962455,0
2020-01-24T02:00:00Z,8359.46000000,8368.37000000,8275.50000000,8300.76000000,2660.90348200,2020-01-24T02:59:59.999Z,22127889.12974784,27068,1240.13921600,10316715.33739565,0
2020-01-24T03:00:00Z,8301.58000000,8354.80000000,8284.82000000,8320.57000000,1763.31273200,2020-01-24T03:59:59.999Z,14672272.54940512,14934,1064.20433900,8855770.85730163,0
2020-01-24T04:00:00Z,8320.59000000,8347.82000000,8295.92000000,8306.74000000,1109.20573400,2020-01-24T04:59:59.999Z,9224178.38319085,11010,611.79618900,5088102.14486970,0
2020-01-24T05:00:00Z,8307.86000000,8342.81000000,8304.86000000,8321.86000000,1026.06618800,2020-01-24T05:59:59.999Z,8540220.62028405,11158,503.83365100,4194187.90168592,0
2020-01-24T06:00:00Z,8320.94000000,8350.00000000,8318.76000000,8345.66000000,779.82209900,2020-01-24T06:59:59.999Z,6500692.98804469,9752,433.60689700,3614964.06800796,0
2020-01-24T07:00:00Z,8346.03000000,8353.91000000,8307.50000000,8340.00000000,1163.57623600,2020-01-24T07:59:59.999Z,9689750.39204129,11702,580.25080100,4832576.88465734,0
2020-01-24T08:00:00Z,8338.53000000,8346.22000000,8315.95000000,8332.51000000,1152.41371500,2020-01-24T08:59:59.999Z,9599118.67042775,12312,552.15274600,4599130.94798835,0
2020-01-24T09:00:00Z,8332.56000000,8338.95000000,8260.19000000,8260.23000000,2534.58295000,2020-01-24T09:59:59.999Z,21018425.46043722,24837,1221.61924600,10132021.66269100,0
2020-01-24T10:00:00Z,8260.20000000,8313.00000000,8238.99000000,8245.47000000,2352.89919000,2020-01-24T10:59:59.999Z,19462742.91951716,18545,1061.65321800,8785949.28681574,0
2020-01-24T11:00:00Z,8245.45000000,8418.00000000,8238.00000000,8412.77000000,5247.52024400,2020-01-24T11:59:59.999Z,43819745.86370800,40537,2811.11604900,23470102.50204958,0
2020-01-24T12:00:00Z,8413.42000000,8459.99000000,8369.72000000,8439.10000000,3454.18211200,2020-01-24T12:59:59.999Z,29071885.92897528,30472,1797.34097100,15130456.02981563,0
2020-01-24T13:00:00Z,8436.53000000,8480.00000000,8413.62000000,8466.27000000,1936.48591600,2020-01-24T13:59:59.999Z,16343605.17831268,18221,993.14221200,8382552.43190468,0
2020-01-24T14:00:00Z,8466.89000000,8507.35000000,8441.56000000,8468.24000000,2470.62534100,2020-01-24T14:59:59.999Z,20943175.68053650,22433,1261.64222900,10697117.23645141,0
2020-01-24T15:00:00Z,8468.52000000,8515.00000000,8440.91000000,8506.44000000,2111.12583200,2020-01-24T15:59:59.999Z,17907508.92786742,21308,1127.93695000,9568221.05594286,0
2020-01-24T16:00:00Z,8507.80000000,8528.02000000,8458.62000000,8459.10000000,1943.89090300,2020-01-24T16:59:59.999Z,16498868.55550231,20011,1061.74963800,9012403.94902151,0
2020-01-24T17:00:00Z,8459.10000000,8485.00000000,8445.14000000,8472.41000000,1194.24509900,2020-01-24T17:59:59.999Z,10111062.80244172,13300,562.97115400,4765500.33536750,0
2020-01-24T18:00:00Z,8472.85000000,8503.72000000,8469.70000000,8485.75000000,1035.12180800,2020-01-24T18:59:59.999Z,8784324.39321588,12647,562.47730500,4773416.95251832,0
2020-01-24T19:00:00Z,8485.54000000,8524.00000000,8477.25000000,8498.76000000,1291.50583400,2020-01-24T19:59:59.999Z,10983369.66163410,13315,706.85198600,6011653.80507060,0
2020-01-24T20:00:00Z,8498.50000000,8519.75000000,8462.10000000,8486.63000000,1192.62183600,2020-01-24T20:59:59.999Z,10124362.42504135,13336,613.00415800,5203945.50581614,0
2020-01-24T21:00:00Z,8486.63000000,8516.67000000,8475.68000000,8509.36000000,821.09738300,2020-01-24T21:59:59.999Z,6979721.44537766,9871,442.25553500,3759335.05436071,0
2020-01-24T22:00:00Z,8508.84000000,8515.00000000,8428.51000000,8466.99000000,1644.48325600,2020-01-24T22:59:59.999Z,13912528.03563489,17263,734.18909600,6213111.67895367,0
2020-01-24T23:00:00Z,8465.35000000,8474.48000000,8413.36000000,8439.00000000,997.22323200,2020-01-24T23:59:59.999Z,8414478.52981078,11127,424.87141700,3584696.59329380,0
2020-01-25T00:00:00Z,8438.99000000,8451.26000000,8305.00000000,8309.50000000,2787.63992200,2020-01-25T00:59:59.999Z,23319042.65831810,26323,1123.07870700,9399114.72115277,0
2020-01-25T01:00:00Z,8309.51000000,8332.96000000,8254.90000000,8286.29000000,2228.65609200,2020-01-25T01:59:59.999Z,18504795.27419666,21248,942.09834800,7826055.72083712,0
2020-01-25T02:00:00Z,8286.27000000,8330.00000000,8286.27000000,8325.17000000,1051.64758600,2020-01-25T02:59:59.999Z,8736737.31972492,11200,562.35294700,4672734.52488234,0
2020-01-25T03:00:00Z,8325.56000000,8349.00000000,8284.35000000,8297.62000000,1090.50585500,2020-01-25T03:59:59.999Z,9072966.81761263,11334,514.89576000,4284686.84371786,0
2020-01-25T04:00:00Z,8298.08000000,8328.82000000,8282.25000000,8318.38000000,759.95183900,2020-01-25T04:59:59.999Z,6316921.78602611,9626,410.65367200,3413394.79096871,0
2020-01-25T05:00:00Z,8318.25000000,8336.73000000,8287.26000000,8330.01000000,785.60241100,2020-01-25T05:59:59.999Z,6528190.83723239,10140,403.93134100,3357174.56561463,0
2020-01-25T06:00:00Z,8330.00000000,8357.89000000,8318.51000000,8329.99000000,1043.20453400,2020-01-25T06:59:59.999Z,8697072.04438063,12128,621.80758400,5184646.74565627,0
2020-01-25T07:00:00Z,8330.00000000,8345.73000000,8307.97000000,8316.20000000,828.28454200,2020-01-25T07:59:59.999Z,6898853.87224252,10816,434.16940200,3615949.61709418,0
2020-01-25T08:00:00Z,8316.72000000,8382.97000000,8306.65000000,8362.46000000,1227.89523900,2020-01-25T08:59:59.999Z,10256790.58720289,13751,722.91987100,6038503.66685140,0
2020-01-25T09:00:00Z,8362.46000000,8370.61000000,8332.00000000,8348.65000000,947.00282300,2020-01-25T09:59:59.999Z,7907339.96469182,11673,514.11546700,4292785.19410580,0
2020-01-25T10:00:00Z,8348.65000000,8367.28000000,8311.00000000,8329.93000000,964.66764900,2020-01-25T10:59:59.999Z,8043590.49153450,11272,393.32587400,3280457.47339098,0
2020-01-25T11:00:00Z,8329.79000000,8342.62000000,8312.00000000,8316.44000000,1145.04103600,2020-01-25T11:59:59.999Z,9532515.50371868,9761,624.60046000,5199792.09744629,0
